serious calm and forward looking	3
this is in the interest	2
legitimate	3
should be considered	2
serious calm and forward looking approach	3
transparent credible free and fair	3
legitimate	3
all eye are now on	2
calm and forward looking	3
free and fair expression	2
legitimate	3
stopped short of being free and fair	1
substantially free and fair	3
work together for the future	4
not adequately free and fair	1
a oneness	3
deal a blow	1
not necessary	2
for month	1
thousand	1
can not do anything	2
foolhardy	1
with their own agenda against	0
in any case	2
transparent credible free and fair	4
surprising	2
marred	1
ha not satisfied	1
one to expect	2
systematically stealing	0
should	2
when it head is the queen	1
neither free nor fair	0
no such capacity	2
legitimate	3
vanquished	1
deeply flawed	1
intimidation	0
overwhelming evidence	0
can not	2
also too much interference	1
dirty trick	0
adequately	2
disenfranchised	1
enemy	0
doe not look very good	1
sustained government orchestrated campaign of intimidation and violence	0
without room for rigging	4
fundamental requirement	2
stolen	0
failing to be free and fair	1
exploited	0
refrain from violence	2
systematically subverted	0
watertight	4
put into power their puppet	0
acted in collusion	0
not surprising	2
failed	1
never	1
systematic campaign of violence and intimidation	0
don not have to worry	2
systematically subverted democracy	0
illegitimate	1
testimony of	3
especially	2
numerous and profound irregularity	0
don not have the capacity	2
have nothing to do	2
could not be said	1
designed to achieve an outcome power at all cost	0
the will of the people is realised	3
any evidence	2
axis of evil	0
simplistic	1
more ineffective	1
axis of evil	0
could cause great misfortune	0
pretext	2
axis of evil	0
not some terrorist element	2
arbitrarily	1
opposition	1
axis of evil dogma	0
whole mankind	2
own exclusive interest	1
doe not mean it can do anything	2
axis of evil dogma	0
futile	1
cold war labeling	1
is taking the risk	1
impossible	1
despotic	0
very simplistic	1
hard to imagine	2
axis of evil	0
to realize it own strategy	2
should listen	2
ally are not satellite	0
axis of evil	0
confronting itself	1
disdaining	1
anti terror	1
infringes	1
enemy of mankind	0
very rash	0
concern	1
backdrop of anti terror	2
acting arbitrarily	1
so called axis of evil remark	0
groundless	1
axis of evil	0
dogma	1
grave clash	0
axis of evil	0
simplistic	1
the first ever by an important country	2
should draw it own conclusion	2
psychology of maintaining u supremacy	0
ha never tried	1
completely ignored	0
should take every single step carefully	3
blindly accepting	1
bringing an end to terrorism and the taliban	3
horrifying act of oppression	0
it selfishness	0
not only earned a bad name	1
aggression and terrorism	0
including their respect and sanctity	1
a a lesson to others	0
artificial	1
loathsome action	0
not only show	2
most dreadful event in history	0
should stop	3
above all	2
part of the american psyche	2
were blown up by ammunition	0
defenseless innocent and poor muslim	2
double standard	0
can be derived from this	2
number one country	0
damaging solidarity	0
is justified	3
dictatorial	0
without any logic	2
oppression and supremacy	0
violating human right	0
inhuman	1
not an impulsive action	2
the reason	2
are being kept in cage	1
axis of evil	0
engulfed by violence and crime	0
u supremacy	1
should be viewed in it true perspective	0
ha to be maintained at any cost	0
need to rethink in this regard	2
dominating the world	0
subjugate	0
alarming	1
it is due to this hegemony	1
axis of evil	0
shameful silence	1
any moral value	1
should be an eye opener for the whole world	2
chaotic	1
substantially free and fair	3
best qualified	2
free and fair	3
free and fair	3
free and fair	3
and killed	1
stand beside right and justice	4
the justice	3
scene of destruction	0
tragic and shocking	0
persecuting	0
enormous injustice	0
scene of destruction	0
who were expelled from their homeland	1
bombarded	1
should	2
spread peace	3
falling victim	1
would be theoretically valid	2
could not have been moved	2
suffered	1
take advantage of the u tragedy	1
demolished	1
what is required	2
put an end to sensitivity hatred and injustice	4
including an 11 year old girl	2
ha struck innocent woman and child and defenseless civilian	0
denying them the right	1
totally biased	1
a twisted logic	0
ongoing devastation	0
but to understand	3
it is very important	2
destroying	0
nobody who ha a live conscience and human feeling	2
who were deprived of the minimum political and human right	0
will mark the entire world	2
are marked forever	2
for me for my country	2
wa martyred	0
in our good human right record	3
restricts	1
not so well sourced	1
significant restriction on citizens' right	0
arbitrary arrest	1
criminalise	0
disparaging	0
do not have to	2
sowing the seed of hatred and malice	0
replying for year	2
shocking	2
three or four separate reference to the same incident	1
thoroughly	2
wrongful	1
a lack of transparent investigation	1
we have nothing to hide	4
provocative	1
a true muslim fighter	4
take tougher action	2
settle their difference	2
shackled like wild animal	0
certain to intensify	2
must	2
should	2
so shocking	0
are being treated humanely	3
humanely	3
kneel in submission	0
tortured	0
regardless	2
humanely	3
is this how	1
massive potential market	3
must overcome	2
deep divergence	1
demonstrates strong commitment	3
peace and stability and prosperity	3
turned out to be impossible	1
the worst crisis	1
could think of nothing better	0
the worst mistake in the history	0
is making a mistake	1
inexcusable mistake	0
drove the imf even further away	1
would have been sending a very bad signal	0
to prevent	2
putting entire sector of the economy out of commission	1
chaos	1
will be unable to attain the most basic	0
tending to express itself outside of any institutional control	1
badly resolved problem	1
could enter a state of social rebellion	0
is to allow the growth of a dangerous focus	0
will not be able to take the step absolutely necessary	1
why not	2
could contaminate	0
pave the way for social rebellion	0
interest and attention	2
can contaminate	1
of interest and attention	2
will contaminate	0
is not to have a strategic vision	1
there is no guarantee	2
encompasses the very survival of democracy	2
is pessimistic	1
alone is overwhelming	1
alone is overwhelming	0
lost time and credibility on a failed bet	1
without help from the u	2
radical response germinate	1
without u help	2
a world already complicated	1
one cannot ignore the fact that	2
if i do not save them i do not save myself	1
is pessimistic	0
cannot possibly	2
greatly influence	2
would be handicapped	1
rushing to conform	2
should	2
even though	2
heavily damaged	1
damaged	1
could simply ignore	2
will have to pour a lot of money	1
there is little possibility	2
symptom of the 23 year of war that ha devastated afghanistan	1
to be enemy	0
the world ha heated up a notch	1
the evil that must be destroyed	0
will spread	2
aggressive policy	1
enemy of america is not just	0
it is not enough	2
it is necessary	2
war against terrorism will not end	2
the evil empire	0
without comprehensively consulting with the country concerned	1
impact on the world the most	2
a enemy	0
a friend or not evil	3
important change	2
ha never been any clearer	2
a evil	0
target are the group that are regarded a enemy	0
he belongs to the good side	4
deserves condemnation	0
wa naive	1
barely scraped through	0
enemy	0
still assist terrorist	0
are the target of suppression	1
evil	0
reminds me	2
emphatically implies	2
it doe not matter	1
duty to stop them	2
axis of evil	0
deserves to be	2
axis of evil	0
cast away the chance	1
axis of evil	0
is all the more astonishing	2
doe not conform	1
avoid causing doubt	2
is very complicated	2
axis of evil theory	0
completely closed the door	1
axis of evil theory	0
single handedly destroyed	0
would be completely blocked	1
to facilitate understanding of the related argument	2
lost reason	0
in an utterly disorderly way	0
most unfortunate part	1
is a gross mistake	0
must	2
is more or le untenable	0
unprecedented wording	2
must be strictly	2
still need the aid of iran	2
will possibly cause	2
would cause japan and the republic of korea rok feel disturbed	1
would possibly forfeit all recent effort	1
is really hard to understand	0
they may no longer stand shoulder to shoulder	1
seems to be determined to expand the scope of the anti terror war	1
a gross mistake	0
axis of evil	0
the door to improving relation	2
attempt to use the anti terror war to play with political party politics	0
axis of evil theory	0
it 's really strange	0
this is only natural and rational	2
axis of evil	0
have not completely fallen apart	2
have not formed a sufficiently strong alliance	1
we cannot stand on the sideline	2
have far more reason for a union	2
drastically	2
for the benefit and well being of future generation all over the planet	3
unmistakable and potentially disastrous	0
contributed greatly to the success	3
emission must be limited	2
but only now ha it been possible	2
formidable deadlock	1
excellent technical preparation and mature action	3
the need for multilateral diplomacy	2
there is only one way	2
a quickly a possible	2
seriously threatened	1
neither simple nor minor	2
forced to face reality	2
this whole important effort	2
ominous phenomenon	0
ongoing afghan crisis	1
forestalling further oil price decline	1
based on justice	3
eradicate	3
is a must	2
to stem the root of terrorism	3
a the key	2
the fight against terrorism violence and intrigue	1
you know u	2
sustainable development and environmental protection	3
not going to remain silent	0
would act in a very constructive manner	3
thats the meaning	2
let not jump again too quickly	2
a hidden subsidy	1
will act very responsibly	3
we look at a bleak future	0
let consolidate	2
you can count on that	2
will force the wto to change	4
everybody jumped without checking whether there wa a proper safety net at the bottom	0
peaceful	3
success	4
adverse effect	0
a historic success	3
just cannot	2
virtually nothing	1
breach of the very constitution	0
the most important issue is climate change	2
fundamentally unfair and unjust	0
rendered worthless	0
must be banned	0
to make sure	2
before we jump into a new round	2
protect the environment	3
they can run but they cannot hide	2
you dont want to hear	2
reaps all the benefit of mock globalisation	0
greenpeace is here to voice the concern of million of people	0
must	2
let check if there is a safety net	2
to hide from protestors	0
doe not take any responsibility	1
island will go under	0
only responsible course of action	4
proper	3
biggest global problem we are facing today	0
responsible	3
nation will vanish from the face of earth	0
million of people will have to leave their home	0
would use every possible peaceful mean at our disposal	4
to force the united state to commit	2
give a voice	2
a success	4
might even be higher than	1
quite a problem	0
appear to be	2
that safety net will fall apart	0
too high	1
child in distress	0
rocket	1
enormous	0
but the fact of the matter is	2
terrorist	0
the greatest evil	0
reclusive stalinist' state	0
what is more	2
the least that mr bush should have done	2
there is no reason to cavil	1
clubbed two islamic state	1
cannot adequately explain	1
threatening america and it friend and ally	0
supposed pre eminence	0
axis of evil	0
the only superpower in history with a universal jurisdiction	2
arguably	2
clearly at this point there is no cause	1
failure to substantiate	1
pet theme	1
extension of it characteristic policy of hegemony	0
real foreign policy intention	2
now heaped upon	1
impassioned american campaign against new phobia	0
functional anti u entity	0
ridiculous	0
cultured answer	2
arrogance	0
axis of evil	0
prevent such outlaw regime and their terrorist cohort	0
aggressively harping	0
unexplained logical basis	1
terrorist ally	0
axis of evil	0
alleging	2
collusive nexus	0
manichaean	0
communicative compulsion of dancing to the tune of evocative sound byte	0
new political bogey	1
archetypal sale of lethal weapon	1
protagonist of a prospective clash of civilization	1
ha left little or no room for doubt	2
justifiably	3
should at least	2
resorting to verbal quibbling	0
the way washington is treating these prisoner	1
dehumanised detainee	0
islamabad is pretending they do not exist	1
atrocious condition	0
reminiscent more of nazi concentration camp than a civilised detention facility	0
unlawful combatant	2
citizens' plight	2
battlefield detainee	2
competent	2
fairly large number	2
inhuman treatment	0
deep international outrage	0
doe not set a healthy precedent	0
the guilt or otherwise	1
no matter how misguided	2
powerful compulsion it is apparently labouring under	0
grave violation	0
proactive approach	3
do not exist	2
have at least gone to the trouble	3
competent	2
rotting in afghan jail	0
we will pay it	2
unite against the enemy	3
need to be with u	2
axis of evil	0
it must be combated	2
came straight from the heart	3
the struggle of good against evil	2
largely explains	2
a critical abroad a they are enthusiastic	2
whatever the cost	2
warlike tone	1
ha revealed george bush 's talent a a war leader	3
intensity wa equal to the need to pursue the war	2
sincerely	2
axis of evil	0
even in the midst of tragedy specially in the midst of tragedy god is there	4
the most destructive weapon	1
clearly	2
notorious	2
a far a i am concerned	2
new illustration of his character	3
clean their own home	2
will not allow	2
the world 's most dangerous regime	1
the impossible feat	0
brilliant full of strength and eloquence	4
in order to galvanize	2
force of conviction	2
solid and often eloquent	3
speech of moral strength	3
precious	2
is not about to change	2
setting partisan attitude aside	3
there is black and white and no shade of gray	2
the evil is real	0
most realistic	3
every possible effort	3
viciously	0
poured all kind of abusive word	0
greatly miscalculating	0
despite all of this however	1
anything that go against this	2
axis of evil	0
spewed out	0
arbitrarily	1
a soon a possible	2
virulent	0
good	3
fairest	3
crush	0
threatening the world 's peace	0
markedly reveals	2
a year of a war	0
at all cost	2
the fatherland 's reunification	4
preposterous	0
the greatest ardent desire of the nation	2
evil	0
safeguarding peace and security	3
very despicable act	0
shabby conduct	1
blabbing	0
destroy so called peace	0
posing a grave threat	0
no qualification and face	1
decisive breakthrough	3
the base of evil	0
completely contradictory	2
crush u at all cost	0
reckless military oppressive attempt	0
the fatherland	4
evil	1
all kind of vicious	0
evil country	0
herein lie his wicked intention	0
imperialist	1
at all cost	2
a we all know	2
recklessly picked on our country	0
axis of evil	0
imperialist	1
provoke an aggressive war	0
unbearable insult	0
extremely dangerous	0
truly	2
fiercely	3
the fatherland 's reunification	4
patriotic	3
a can be seen	2
heroic	4
preservation of global peace and security	3
spewed out	0
remarkable	3
bitter destruction	0
most vicious war maniac	0
war maniac	0
aggressor	0
policy of hegemony	3
nothing but revealing before the world each and every one of his political immaturity and moral corruption	0
every effort possible	3
no more than showing	2
picking on	0
will pose a merciless annihilating blow	4
perpetrated	1
impertinently picking a quarrel	0
those who enjoy fire are bound to die by being burnt	2
what a brazen faced deception of reality	0
the real ringleader of evil	0
so called	1
safeguard peace and security	3
truly	2
so called	1
fight terrorism alone	0
defiance	1
impatience	1
legitimacy	2
the phalange to assume responsibility	2
wise	3
damaging to the state 's interest	1
targeting them one by one	1
this distortion in it policy	0
need to be removed	2
is to be fought successfully	2
axis of evil	0
assertively hold so dear to his heart	0
treading a path of coercion intimidation and blackmailing	0
should have been on the side of the smaller and weaker nation	2
to fight terrorism	2
arrogance discrimination and injustice	0
mature compassionate and civilised conduct	2
should better withdraw it support to the force of injustice tyranny and oppression in the world	0
no evidence	2
trying to harass	1
axis of evil	0
a civilised conduct	2
should have worked to eliminate injustice	2
policy of domination in total negation of the lofty principle of morality ethic and democracy	0
let middle east be the test ground	2
is based on injustice	0
rather tarnished	1
will not be a productive effort	2
certainly not raised u image	1
bush ha made a 'big mistake	1
the rhetoric of good and evil is not suitable	0
it 's injustice that breed hatred and revolt	2
on good term	2
would dare	2
prepare public opinion	2
risking the danger	0
conducted with restraint	2
one would inevitably be reminded	1
do not agree	2
possible strike	1
little support	1
there is no chance	2
it go without saying	2
immediately	2
axis of evil	0
one common denominator	1
brutal	0
the danger of losing control	2
unacceptable	2
be settled within the un framework	1
completely annihilated	2
an unjust one	0
no conclusive evidence	2
clean themselves	2
reputation wa ruined	0
only superpower in today 's world	2
negative	2
will emerge	2
under the banner of fighting terror	2
earned eternal notoriety	0
destined to collapse	4
sponsor terrorism	0
very abrupt	0
dirty water that someone else have thrown on them	2
turning the whole world upside down	0
would do anything to avoid	0
powerful	2
still limited	2
new axis of evi	2
significantly	2
theory of evil axis	2
naturally	2
constantly	2
at loggerhead	2
in the box of evil axis	2
imperative to form an alliance	2
quite unexpectedly	2
no alliance whatsoever	2
every country	2
old foe	1
cannot be mentioned in the same breath	2
the world 's number one nuclear nation	2
meet with a total failure	4
market for the theory of evil axis	2
willful expansion	1
in term of strength	2
develop weapon of mass destruction	2
mechanically extend the scope	2
reeked of blood	0
disintegrate	4
s to g	2
of warning	1
ons most critical remark were m	0
n these reg	1
iraq ir	0
ntries	0
d why such	1
l bacteriological or nuclear	0
ify it but it is also apparent that any oppor	0
an almost missil	2
nalysis only j	1
ch is why the	2
atio	2
on th	2
s and play into t	2
terrori	2
ople 's republic of ko	0
talists th	2
tively aga	2
st all	1
he think po	2
te to use terrorist method in their r	3
onth that is	2
which he describ	2
it effort t	2
bush shaking his f	0
it is open to question why such a selection	1
rave and growing dang	2
atte	2
eral t	2
eople the u	2
ce to the israeli occu	3
at his adm	2
in the eye of	2
illegally	1
achieving	2
the israeli prime minister himself	2
a group of arab and israeli peace activist who wanted to bring food to ramallah is expelled	1
can only be	2
must	2
caused serious damage	0
jeopardizing	1
emphatically condemned in the strongest term	0
will only be	2
further hatred and a further escalation of the violence	1
victory	3
are a sign	2
only after massive international pressure	2
on the contrary	2
is supposed to guarantee	1
it is time	2
the last few month have shown	2
should	2
must be guaranteed	2
shared responsibility for the massacre	0
must be	2
must be	2
wa not killed	0
must be clear to all	2
well on his way	1
what kind of	2
the core of the problem	2
israeli tank are pushing further	1
strategy of suppression	0
must	2
held hostage	0
destroying the established eu supported infrastructure	1
demonstrative	2
policy of provocation	0
have thoroughly unmasked	2
his ship ha been sailing towards a wrong direction for far too long	0
it will not be a coup so long a the united state think it is not	0
no one wept over him	1
did not show the slightest sympathy still le the least regret	1
so called value of democracy and human right	1
always like to dwell on	1
even more intolerable	0
only one single	1
picking on	1
when will a coup not be called a coup	0
coup farce	1
other than that nothing will count	0
the definition of a democratic regime is subjected to double standard	0
a certain cold blooded dictator	0
clearly	2
always above everything else	1
all these are eyesore	0
should	2
farce	1
had only himself to blame	2
disrupt	1
these face are wearing army uniform	1
no matter whether or not	2
the world will not be easily fooled	2
it is impossible not to wonder	2
overcame all problem	2
have great importance symbolically	2
power of the globalization were stronger	2
is a story of success	3
great economic performance	3
will make an important contribution	3
formation of good economic neighborhood	3
suffering from difficulty	1
wa effective especially	3
is not a good neighborly field	1
to rethink to set priority to understand	2
too is seriously damaged	0
there is no reason for it to be impossible	4
even more meteoric	0
crushing	1
more demagogy than argument	0
improve the fate	4
deep wound	0
eternal scourge of corruption	0
doe not come out of it well either	1
no longer work	1
proliferation	1
confused	1
eradicate	4
undoubtedly	2
misjudged	2
clearly	2
deep social polarization	1
possibility	2
debatable	1
ha done very little so far	1
decisive influence	3
advisable	2
serious division	1
will have to tackle the future	2
leaf in the air a feeling of	2
revanchism	1
may or may not be	2
soldier where are you	2
soldier support u	2
of lying	0
uncontrolled violence would be unleashed	0
individual act of insubordination	1
with the guerrilla in particular we supply the dead while you enjoy politics	0
constitutes no permanent life insurance	1
would have to	2
presidential folly that will sully the name of the armed force	0
not to be dismissed	2
is not shaping up a a romance	1
in order to try to impede	1
perfect lifesaver	3
radicalized	1
only one battle	1
inept abusive and authoritarian government	0
look presumptuous	1
are becoming nonexistent	1
neutralized heterogeneous impatient and politically immature opposition	0
they are indeed entering	1
a petty minded populist who had done great damage to his country 's economy	0
will be a disaster for bush	0
it certainly is not any more	2
order stretching all the way back to the oval office	1
those who seek to attack and destroy law and order and legitimate government	0
firmly on the wrong side of international law	0
the whiff of scandal and conspiracy is in the air	0
already confirms	2
the question now	2
suggests a return to the old day	1
might have been acceptable during the cold war	2
will dig for dirt	2
merely an interlude	1
ever addicted to conspiracy theory	0
apparently not	1
it make a mockery of george bush 's war against international terrorism	0
would not have been acting on their own	2
he throw law order and legitimacy to the wind	0
by whatever mean possible	0
all the worse	1
to washington 's eternal discredit	0
must have been under order	2
when it suit him	1
ha to	2
a long it take	2
devastating consequence	0
horrific news	0
lie	1
not going to let it go	1
rank a the understatement of the year	0
who exactly is running their country	2
extreme right	1
the cia would organize coup and assassination to further u interest	0
virtually no attention ha been paid	1
threat to france 's ethic and religious minority	0
the record is long	2
eliminating it enemy	0
legal or illegal	0
spell serious trouble	0
shocking swing	0
a body blow	0
an even worse situation	0
being discriminated against	0
going out onto the street	1
getting mixed up with crime drug and violence	1
ramification	2
child skipping school	1
hardest hit	0
many	2
integral	3
much higher	2
thwarting	0
scope for more improvement	3
may not be feasible	1
finally started tumbling down	3
vital to the stability and growth of china u relation	2
peaceful reunification and 'one country two system	3
will not reopen talk	1
often glaring	2
contrasted sharply	2
harmonious and close	3
will not do or say anything that could damage	3
increasingly	2
would not hurt taiwan 's interest	3
unlikely to affect	3
honored his commitment	4
entirely	2
not trading away the island 's interest	2
peaceful settlement	3
enhance	3
continue to show american power and purpose	2
ruinous mistake	0
playing with fire	1
subverts	1
will not	1
most dangerous	0
shoot the man out of office	0
that extreme	1
will remove you violently	0
villain	1
at it again	1
speaks for itself	2
shoot president mugabe out of office	0
apartheid	0
smear campaign	1
obsession with	1
complacency	1
victory	4
out of fear for their own power	1
brutalised	0
closed rank	1
state sponsored	1
strongest ever	2
a government mouthpiece	1
severely	0
trying to hide	1
won not	2
shallowness of his commitment	0
cow	1
undermining	1
would win	4
personal arrogance	1
a donkey being controlled by the british	0
systematic campaign of violence	0
mandatory	1
will help	3
hurt	1
ineffective	1
very constructive	3
can cooperate	2
further effort	2
more effort	2
continue to rise	1
voluntary	2
improved	3
better fed	3
better cared for	3
violent enemy	0
kill	0
absurdly	0
get a life	0
boasted	1
civilized	4
face of evil	0
instead stay at the ritz carlton	0
it seems	2
may prove critical	2
better clothed	3
relished	1
lecturing	1
bloody	1
in my opinion	2
of all thing	0
incited	1
dignity and honor	4
exact same	2
than they deserve	0
inhumanely	1
barbarian	0
far from	2
inhumane	0
greater purpose	2
simple piece of advice	2
don not deserve	1
extremely dangerous	0
innocent	2
far better	1
murderous thug	0
terrorist thug	0
thug	0
kill	0
may better	3
chronic complainer	0
deserve appreciation	2
too good	1
grief and anguish	0
all corner of the globe	2
often must cope without	1
evil doer	0
terrorizing	0
innocent	2
isolated and frustrated	0
importance	2
a rebel province	1
most sensitive issue	2
whatever it take	2
should	2
if rummy booked these tough guy into a motel 6 they complain that there 's no room service	4
humiliation	0
look clueless a to what really is inhumane	1
club med	1
engage in murder once again	2
sort of taliban version of club med	1
you get the feeling	1
wisely	3
oh the horror	1
club gitmo	1
rightly	1
comrade	1
died and gone to heaven	4
torture	0
torturing or otherwise mistreating	2
replete with	3
kill	0
like wild beast	0
so make that necessary restraint	1
monstrous inhumanity	0
club gitmo	1
club gitmo guest	2
talk about clueless	0
hollering	1
must	2
tough guy	1
allah know what	0
unnecessary restraint	1
that 's one journalist who 's never been to a prison	2
'break' the spirit of	1
torture	0
just have to bash	1
you could understand	2
well heaven without the 72 virgin	0
corruption	1
criminal policy	1
scandal	1
very odd	1
could explode	1
deliberate	1
unprecedented	1
intense legal wrangling	1
rigged and unacceptable	1
seriously flawed	0
rigging	1
exceedingly high	0
high treason	0
fraught	1
rigged	1
pretty strong	1
enormous implication	0
volatile	1
meant to intimidate	1
stolen	1
influential	2
massively rigged	0
internationally isolated	1
rigged	1
smear tactic	0
to put it mildly	1
abundantly clear	0
impeding	1
government orchestrated	1
wracked by intense violence and intimidation	0
wa too tainted for election to be free and fair	0
not only prejudice	1
fail	1
holding thing up to hurt his chance	1
bias against	1
the darkest hour is always before the dawn	4
have courage	4
appear to make it easier to rig the vote	1
a servant to white interest and western power	0
more orderly	3
for a good future	3
is trying to move the goal post to disenfranchise people	1
you frustrate a many voter a you can	1
bias against	1
pretty strong	2
rigged	1
rigged	1
neither free nor fair	1
enormous implication	0
evidence is already pretty strong	2
stolen the election	1
stolen	1
enormous implication	0
terrible	0
every sign of intimidation	0
irregularity	1
if it becomes clear	2
just	3
only guarantee	2
strong	3
siege	1
saving	3
right	2
high prospect	4
fulfill it pledge	3
cooperation	3
peaceful	3
right	2
competitiveness	3
favorably	3
his best	3
legitimate	3
hot	2
a well a	2
enhanced	3
should	2
act of violence against innocent civilian	0
cooperate	3
a soon a possible	3
attack	1
key	2
deal with this flawed election	1
claim	2
alleged rigging	1
flaw	1
undemocratic or uncivilized	1
discrediting	1
harm	1
most serious	2
serious matter	2
axis of evil	1
more precise	3
aggressively	0
come to think of it	2
nuclear club	0
seems to be	2
grave human right violator	0
authoritarian or repressive	0
violating human right	1
branded a evil	0
one can name	2
hardly qualify	1
every sense of the word	2
axis of evil	0
first and only	2
oppressive	0
membership in the axis of evil	1
repressive	1
easily qualify a repressive and violating human right	0
irrespective	2
real	2
particularly noteworthy	2
aggressively	0
more restrained and responsible	3
seemingly	2
at one speed or another	1
more clearly	3
a far a human right are concerned	2
score of	2
may not be a correct basis	1
axis of evil	1
if this is the case	2
may have erred	1
evildoer	0
illegal	1
illegal	1
refusal to respect it obligation	1
treated well	3
humanely	3
not been treated properly	1
cannot	2
face justice	4
alleged	2
no one know	2
they should be more circumspect	3
to say nothing of	2
the fact is kyoto is without principle	2
apparently ha le business sense	2
incompetent	0
even if they existed there is no reliable baseline from which to begin	2
everyone else loses	2
prof this beyond the shadow of a doubt	4
no one ha a clue what it mean	2
even more qualification	2
so uncertain	1
have to be	2
impossible	2
swelling the population of envirocrats in ottawa mean that the sole beneficiary is the federal government	2
hedged with qualification	2
only the politics of kyoto count	2
they stand with empty pocket and their hand empty out toward alberta	1
the boffin in ottawa	2
the only winner	3
because if new knowledge could be known in advance it wouldn not be new	2
more ominously	2
absurd	0
paltry	2
exactly	2
the great money laundering operation	0
a a consequence	1
certainty approaching perfection	2
really like	2
wouldn not	2
but the fact is	2
just not possible	1
when china india brazil and indonesia are not committed to reduce anything	2
more prudent	1
major	1
especially those who are dangerous and suicidal	1
classic technique	1
we are keeping them off the street and out of the airline and out of nuclear power plant and out of port across this country and across other country	2
at all time to maintain	2
single scrap	2
humiliation	0
especially since	2
would it be stupid to do anything else	2
breathless armchair hyperbole	0
we need to uphold our norm and value	2
should	2
changing our value and our way of life would be terrorism 's first victory	0
unnecessary	1
tap down some of this hyperbole	2
it only make sense	2
who did not drop out of law school a i did	1
incommunicado	1
you bet	2
any kind of	2
sensory deprivation	1
ha to get moving	2
if you want to think the worst about thing you can	2
these people are committed terrorist	1
anything other than humanely	2
making a spectacle of	1
break the spirit of	1
despite the sept 11 atrocity	1
legal limbo	1
there is no explanation	2
the truth	2
ripple effect	1
if it is successful	1
never had so many call in my life	2
it doesn not just hit	2
break promise	1
now broke	1
no matter what	2
but appear unlikely to get	2
it could become a reference	1
the issue go beyond	2
but all those	2
other nation may try to do the same in le dire time	1
unity	3
abandon	1
aggressive	1
intolerant	1
respecting	3
breakdown	1
peace	3
mistake	1
important	2
major pillar	2
threaten to compromise	1
wayward	1
setback	1
made a mistake	1
welcome	3
no illusion	2
steal	1
overwhelmingly	4
fraud	1
free and fair	3
legitimate	3
outmanoeuvred	1
any real leverage	2
onus	2
we must strike we must march we must show that we are not goat	2
fraud	1
without room for rigging	3
the biggest	1
whether passively or not	2
cannot	2
nothing that threatened the integrity	3
have to	2
cannot	2
purported	1
systematic campaign of violence and intimidation	1
daylight robbery	0
watertight	3
can make sure	2
runaway	4
scupper any hope	1
in tatter	1
in my life	2
almost certain	2
jolt	2
free and fair	3
power at all cost	0
distorted	1
world judge of human rights'	0
turning a blind eye	1
wantonly infringing	0
turning a blind eye	1
so called great satan	0
advocate	3
far far away	2
curious juxtaposition	2
wa remarkable	4
wa it only the wish of socialist propaganda in those word	1
should be at least	2
importance	2
bleeding heart	0
jetted	1
in the pokey	2
sensational	1
a lot better than they are	0
wrong	1
running so scared	1
stuck in the middle	1
twinkle in his eye	2
murder all of u	0
have to keep them happy and healthy	1
right	2
a lot better	2
scuzz	0
not for skyjackers	0
the first chance they get	1
however you want to	2
give a rat 's as	0
spent their leisure time back in afghanistan skinning captive alive	0
cuban club fed	1
aided and abetted	1
playing soccer with their head	0
very dangerous	1
like crap	0
brouhaha	1
perp pal	1
amen	2
charity should begin at home	2
ever	2
none of the whistle blower seems to give a damn	0
thug	1
too prone	1
brutalizing	0
no one up above	0
bothered	1
pentagon damage control	1
pick up some tube time	0
club fed	1
zealot	0
kill	0
fascinating	2
looking for an edge	1
something else	1
it crazy	0
sadly	1
had anyone checked	1
creep	0
kamikaze killer	0
breast beating	1
wa not clear	2
potential problem	1
should have called government official to account sooner	1
incredibly difficult	0
jeopardizing	1
at turn passive and inflexible	1
delaying the day of reckoning	0
excessive or at the wrong time	0
made the opposite mistake	1
is difficult to place blame	2
very hard line	1
might have been more controllable then	3
glowing economic success story	3
is always a tough call	1
is partly to blame	1
were wrenching	0
made a mistake in not saying no	1
seems certain to add to the doubt	2
had likely deteriorated beyond repair	0
need to find a way to say no	2
either they fail outright	0
you face a catastrophe	0
showed callousness	0
bungled it dealing	0
abandoning a longtime client	1
a promise	2
get away with bad bet	1
it would have avoided this problem	1
helped argentina dig itself into a deeper hole	0
forcing painful austerity measure	0
get away with bad policymaking	0
much easier to make in hindsight	2
this is our major concern	1
we shall not retreat	0
is becoming increasingly reckless	0
ominous sign	1
at all cost	2
favourite theme	2
many many of u	2
no matter what the result of the election	2
now is the time	2
i will take my risk and vote	2
fearsome	2
conducting a calculated campaign of intimidation	0
state terrorism against it own citizen	0
no murderer will go unpunished	0
rig	1
now have to brave gang of zanu pf thug	1
are going to fight my friend	0
british puppet like tsvangirai	0
state terrorism	0
will not stand idly by if	2
if he steal	1
to teach everyone the british first	1
have been built specifically to terrorize the population	0
no one we know to have planned such deed will escape	0
mount a rebellion	0
we will go to war	0
meddling	1
clearly not free and fair	0
assure the peace	2
failed	1
surprising rapidity	2
reminiscent of the turbulent day of military rule from 1976 to 1983	0
face the same tough choice	2
deepening economic crisis	1
swamped	2
scene of anarchy	0
giving him free rein to arrest at will	1
indecisive	1
should	2
a major presidential contender	2
a state of siege	2
treason	0
a very sad day	0
history will judge	2
could also prove ruinous	2
had no choice but	2
more suffering	0
of instigating the looting to overthrow the government	0
a state of siege	2
assassin assassin assassin	0
biggest story	2
